제요금입력역명,제요금입력일자,제요금일련번호,화차차량번호,지시번호,운송장번호,화통번호,단가기준1일자,단가기준1시각,단가기준2일자,단가기준2시각,화차요금,최초등록일시,최종변경일시
서정리,1999-08-06,1,590259,6,15083,19321,1999-08-06,16:49,1999-08-06,09:00,0,2011-12-08 18:18,2011-12-08 18:18
서정리,1999-08-06,1,590276,7,15083,19322,1999-08-06,16:49,1999-08-06,09:00,0,2011-12-08 18:18,2011-12-08 18:18
서정리,1999-08-06,1,590299,8,15083,19323,1999-08-06,16:49,1999-08-06,09:00,0,2011-12-08 18:18,2011-12-08 18:18
서정리,1999-08-06,1,590313,9,15083,19324,1999-08-06,16:49,1999-08-06,09:00,0,2011-12-08 18:18,2011-12-08 18:18
서정리,1999-08-06,2,9,10,15084,0,1999-08-06,18:22,, ,142500,2011-12-08 18:18,2011-12-08 18:18
평택,1997-03-18,2,499615,1,17562,16943,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
옥천,2010-09-01,6,976625,4,54779,23637,, ,2010-08-31,11:00,24700,2011-12-08 18:18,2011-12-08 18:18
서울,2011-07-15,1,110201,1,14593,76225,, ,2011-07-14,22:17,24700,2011-12-08 18:18,2011-12-08 18:18
평택,1997-03-18,3,499631,2,17562,16944,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
평택,1997-03-18,4,499638,3,17562,16945,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
평택,2000-08-03,1,4,1,16746,0,2000-08-03,13:33,, ,0,2011-12-08 18:18,2011-12-08 18:18
평택,2000-10-18,1,2,1,10968,0,2000-10-18,08:10,, ,0,2011-12-08 18:18,2011-12-08 18:18
성환,2001-10-05,1,959279,1,28887,23490,, ,2001-10-04,15:44,152400,2011-12-08 18:18,2011-12-08 18:18
성환,2001-10-05,1,959280,2,28887,23491,, ,2001-10-04,15:44,0,2011-12-08 18:18,2011-12-08 18:18
성환,2001-10-05,1,959281,3,28887,23492,, ,2001-10-04,15:44,0,2011-12-08 18:18,2011-12-08 18:18
성환,2001-10-05,1,959282,4,28887,23493,, ,2001-10-04,15:44,0,2011-12-08 18:18,2011-12-08 18:18
성환,2001-10-05,1,959283,5,28887,23494,, ,2001-10-04,15:44,0,2011-12-08 18:18,2011-12-08 18:18
성환,2001-10-05,1,959284,6,28887,23495,, ,2001-10-04,15:44,0,2011-12-08 18:18,2011-12-08 18:18
천안,1996-09-16,1,581813,2,29890,23039,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
소정리,1997-08-17,1,761533,1,29116,22788,1997-08-17, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
소정리,1997-08-17,2,761690,2,29116,22789,1997-08-17, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
소정리,1997-08-17,3,761574,3,29118,22790,1997-08-17, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
소정리,1997-08-17,4,761848,4,29119,22791,1997-08-17, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
조치원,1998-04-25,2,975201,1,25583,23762,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
조치원,1998-05-07,2,975233,1,25857,23067,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
부강,1995-12-20,1,760324,1,21768,23007,1995-12-20,20:15,1995-12-20,18:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1995-12-20,1,976421,2,21768,23008,1995-12-20,20:15,1995-12-20,18:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-02-09,1,976815,2,23224,23878,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
부강,1996-03-04,1,760144,1,23819,0,1996-03-04,20:57,1996-03-04,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-03-04,1,760433,2,23819,0,1996-03-04,20:57,1996-03-04,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-03-04,1,760702,3,23819,0,1996-03-04,20:57,1996-03-04,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-03-04,1,760748,4,23819,0,1996-03-04,20:57,1996-03-04,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-03-04,1,760894,5,23819,0,1996-03-04,20:57,1996-03-04,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-03-04,1,760954,6,23819,0,1996-03-04,20:57,1996-03-04,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-03-04,1,976302,7,23819,0,1996-03-04,20:57,1996-03-04,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-03-04,1,976312,8,23819,0,1996-03-04,20:57,1996-03-04,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
부강,1996-09-10,1,760469,1,29765,22503,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1995-12-27,1,291578,1,21967,23420,1995-12-27,10:49,1995-12-27,10:50,18500,2011-12-08 18:18,2011-12-08 18:18
신탄진,1996-02-07,3,75626,1,22957,22914,1996-02-07, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
신탄진,1996-03-02,3,581566,1,23676,23422,1996-03-02, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
신탄진,1996-03-21,1,581620,1,24197,23630,, ,1996-03-21,08:00,600,2011-12-08 18:18,2011-12-08 18:18
신탄진,1996-08-26,1,761460,1,29251,23860,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1996-08-27,1,75518,1,28905,22823,1996-08-27, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1996-09-18,3,583111,1,20036,23355,1996-09-18, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1996-10-05,1,761841,1,20475,23319,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1996-10-25,1,580309,1,21101,23433,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-01-14,1,582354,1,23201,23877,1997-01-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-01-18,1,582120,1,23358,22869,1997-01-18, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-01-18,2,583434,2,23392,23022,1997-01-18, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-01-18,3,580703,3,23391,23021,1997-01-18, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-04-07,1,580656,1,25440,22907,1997-04-07, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-04-09,1,580656,1,25440,22907,1997-04-07, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-04-18,1,583865,1,25777,22407,1997-04-18, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-04-18,2,583098,2,25780,22408,1997-04-18, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-04-28,1,580720,1,26130,23983,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-06-14,1,581898,1,27325,23918,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-06-14,2,581898,1,27325,23918,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-04-14,1,40023,1,28747,23636,, ,2004-04-13,09:00,22500,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-04-14,1,40119,2,28747,23637,, ,2004-04-13,09:00,22500,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-04-14,1,40126,3,28747,23638,, ,2004-04-13,09:00,22500,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-04-14,1,40158,4,28747,23639,, ,2004-04-13,09:00,22500,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-04-14,1,40180,5,28747,23640,, ,2004-04-13,09:00,22500,2011-12-08 18:18,2011-12-08 18:18
소정리,2004-04-14,1,40186,6,28747,23643,, ,2004-04-13,09:00,22500,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-07-09,1,582700,2,28075,23690,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-07-09,4,582499,3,28073,23761,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-08-03,1,582451,1,28736,23188,1997-08-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-08-05,1,583431,3,28850,23544,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-08-13,1,291168,1,29079,22712,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-08-21,4,291141,1,29350,23447,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-10-13,1,582779,1,20708,23662,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-10-15,1,582851,2,20743,23875,1997-10-15, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-10-29,1,583024,1,21139,23733,1997-10-29, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-12-03,3,50034,1,22185,23151,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-12-22,1,583669,1,22687,23580,1997-12-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1997-12-31,1,580917,1,22811,23458,1997-12-31, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-01-07,1,291476,1,22952,22605,1998-01-07, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-03-04,1,761284,1,24233,22546,1998-03-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-03-19,4,582147,2,24635,23816,1998-03-19, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-03-19,5,583675,3,24636,23817,1998-03-19, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-04-28,1,293091,1,25648,23972,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신탄진,1998-04-30,1,582034,2,25714,22616,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
대전조,2002-11-13,1,99999,2,26511,23238,, ,2002-11-13,11:33,160000,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,1,590008,1,21143,23617,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,1,590047,2,21143,23618,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,1,590085,3,21143,23619,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,1,590247,4,21143,23620,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,1,590265,5,21143,23621,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,2,590013,6,21171,23637,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,2,590058,7,21171,23638,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,2,590211,8,21171,23639,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,2,590268,9,21171,23640,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
세천,1996-10-30,2,590278,10,21171,23641,1996-10-30, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
옥천,1997-05-03,1,976940,1,26258,22992,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
옥천,1997-05-03,2,975017,2,26254,22988,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
옥천,1997-05-03,3,975017,4,26254,22988,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
옥천,2000-07-28,1,763053,1,22368,0,2000-07-28,14:56,2000-07-28,12:00,20400,2011-12-08 18:18,2011-12-08 18:18
옥천,2000-07-28,2,976055,2,22371,0,2000-07-28,14:56,2000-07-28,12:00,20400,2011-12-08 18:18,2011-12-08 18:18
옥천,2000-07-28,2,976272,3,22371,0,2000-07-28,14:56,2000-07-28,12:00,20400,2011-12-08 18:18,2011-12-08 18:18
옥천,2001-10-19,1,70188,1,29599,22682,2001-10-19,14:18,2001-10-19,14:28,20400,2011-12-08 18:18,2011-12-08 18:18
옥천,2001-12-01,1,71076,1,21130,22745,2001-12-01, ,2001-12-01,03:00,20400,2011-12-08 18:18,2011-12-08 18:18
옥천,2001-12-01,2,71094,2,21298,23434,2001-12-01, ,2001-12-01,03:00,20400,2011-12-08 18:18,2011-12-08 18:18
옥천,2001-12-01,2,71130,3,21298,23435,2001-12-01, ,2001-12-01,03:00,20400,2011-12-08 18:18,2011-12-08 18:18
옥천,2001-12-01,2,71132,4,21298,23436,2001-12-01, ,2001-12-01,03:00,20400,2011-12-08 18:18,2011-12-08 18:18
옥천,2003-06-07,1,70408,1,26018,23607,, ,2003-06-07,11:00,21400,2011-12-08 18:18,2011-12-08 18:18
심천,2002-01-06,1,999991,1,22890,23688,, ,2002-01-06,06:54,20400,2011-12-08 18:18,2011-12-08 18:18
심천,2002-01-06,1,999992,2,22890,23689,, ,2002-01-06,06:54,20400,2011-12-08 18:18,2011-12-08 18:18
영동,1996-08-06,1,68238,2,28547,23296,, ,1996-08-05,09:23,18500,2011-12-08 18:18,2011-12-08 18:18
영동,1996-08-06,2,650510,3,28547,23297,, ,1996-08-05,09:23,18500,2011-12-08 18:18,2011-12-08 18:18
영동,1996-08-06,3,650811,1,28547,23299,, ,1996-08-05,09:23,18500,2011-12-08 18:18,2011-12-08 18:18
황간,1996-07-12,1,583619,1,13914,14918,1996-07-12, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,580063,2,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,580711,3,23510,0,1996-02-22,19:56,1996-02-22,19:59,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,580800,4,23510,0,1996-02-22,19:56,1996-02-22,19:59,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,580927,5,23510,0,1996-02-22,19:56,1996-02-22,19:59,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,581011,6,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,581044,7,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,581177,8,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,581551,9,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,581643,10,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,581875,11,23510,0,1996-02-22,19:56,1996-02-22,19:59,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,582700,12,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,582818,13,23510,0,1996-02-22,19:56,1996-02-22,19:59,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,583238,14,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,583281,15,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,583302,16,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
신탄진,2004-05-22,1,583802,3,20557,22933,, ,2004-05-22,10:41,22500,2011-12-08 18:18,2011-12-08 18:18
옥천,2007-11-05,2,975048,1,22060,23446,2007-11-05,13:58,2007-11-05,12:00,24700,2011-12-08 18:18,2011-12-08 18:18
옥천,2009-02-26,1,763020,1,23148,23986,2009-02-26,15:15,2009-02-26,14:16,24700,2011-12-08 18:18,2011-12-08 18:18
옥천,2010-09-01,3,70156,1,54754,23634,, ,2010-08-31,11:00,24700,2011-12-08 18:18,2011-12-08 18:18
옥천,2010-09-01,4,70386,2,54779,23635,, ,2010-08-31,11:00,24700,2011-12-08 18:18,2011-12-08 18:18
옥천,2010-09-01,5,976434,3,54779,23636,, ,2010-08-31,11:00,24700,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,583491,17,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,583526,18,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,583676,19,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,583714,20,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,583919,21,23510,0,1996-02-22,19:56,1996-02-22,19:57,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-02-22,2,584202,22,23510,0,1996-02-22,19:56,1996-02-22,19:59,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,1,580154,1,24983,22655,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,2,580731,2,24983,0,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,3,580838,3,24983,0,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,4,582101,4,24983,0,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,5,582325,5,24983,0,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,6,582325,5,24983,0,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,7,582325,5,24983,0,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,8,582325,5,24983,0,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-15,9,582325,5,24983,0,1996-04-15,08:45,1996-04-15,09:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-27,1,580259,2,25283,0,1996-04-24,11:08,1996-04-24,18:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-27,2,580259,2,25283,0,1996-04-24,11:08,1996-04-24,18:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-27,3,580259,2,25283,0,1996-04-24,11:08,1996-04-24,18:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1996-04-27,4,580259,2,25283,0,1996-04-24,11:08,1996-04-24,18:00,18500,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590003,1,25775,22835,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590009,2,25775,22836,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590044,3,25775,22837,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590046,4,25775,22838,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590202,5,25775,22839,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590208,6,25775,22840,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590221,7,25775,22841,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590291,8,25775,22842,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,590297,9,25775,22843,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,959015,10,25775,22844,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,959028,11,25775,22845,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,1,959050,12,25775,22846,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590003,13,25775,22835,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590009,14,25775,22836,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590044,15,25775,22837,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590046,16,25775,22838,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590202,17,25775,22839,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590208,18,25775,22840,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590221,19,25775,22841,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590291,20,25775,22842,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,590297,21,25775,22843,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,959015,22,25775,22844,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,959028,23,25775,22845,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,2,959050,24,25775,22846,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590003,25,25775,22835,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590009,26,25775,22836,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590044,27,25775,22837,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590046,28,25775,22838,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590202,29,25775,22839,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590208,30,25775,22840,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590221,31,25775,22841,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590291,32,25775,22842,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,590297,33,25775,22843,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,959015,34,25775,22844,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,959028,35,25775,22845,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
추풍령,1998-05-04,3,959050,36,25775,22846,1998-05-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
약목,1995-12-22,1,760311,1,21855,20811,1995-12-22,14:52,1995-12-22,16:30,18500,2011-12-08 18:18,2011-12-08 18:18
약목,1996-02-22,1,760222,1,23499,21141,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-02-22,1,760273,2,23499,21142,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-02-22,1,760531,3,23499,21143,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,1,976517,1,28440,21133,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,2,760884,2,28440,21132,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,3,760820,3,28440,21131,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,4,760466,4,28440,21130,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,5,760314,5,28440,21128,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,6,760331,6,28440,21129,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,7,760244,7,28441,21135,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,8,770007,8,28441,21136,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,9,770011,9,28441,21137,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,10,976026,10,28441,21138,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,11,760004,11,28441,21139,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1996-07-31,12,770003,12,28441,21140,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
약목,1997-09-29,1,760230,1,20335,21196,1997-09-29,13:55,1997-09-29,13:30,19100,2011-12-08 18:18,2011-12-08 18:18
약목,1997-09-29,2,976726,2,20335,20604,1997-09-29,13:55,1997-09-29,13:30,19100,2011-12-08 18:18,2011-12-08 18:18
약목,1997-09-29,3,976256,3,20335,20602,1997-09-29,13:55,1997-09-29,13:30,19100,2011-12-08 18:18,2011-12-08 18:18
약목,1998-03-18,1,760865,1,24613,20883,1998-03-18,11:57,1998-03-18,13:31,19100,2011-12-08 18:18,2011-12-08 18:18
약목,1998-05-16,1,976924,1,26091,21013,1998-05-16,14:40,1998-05-16,15:00,19100,2011-12-08 18:18,2011-12-08 18:18
약목,1998-05-16,2,760010,2,26091,21006,1998-05-16,14:40,1998-05-16,15:00,19100,2011-12-08 18:18,2011-12-08 18:18
약목,1998-05-16,3,976816,3,26091,21012,1998-05-16,14:40,1998-05-16,15:00,19100,2011-12-08 18:18,2011-12-08 18:18
약목,1998-07-18,1,975004,1,27736,21012,1998-07-18,15:49,1998-07-18,14:23,19100,2011-12-08 18:18,2011-12-08 18:18
왜관,1999-10-19,1,499619,1,21676,23282,, ,1999-10-18,09:00,19100,2011-12-08 18:18,2011-12-08 18:18
연화,1996-02-27,1,115184,1,23637,23353,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
연화,1996-02-27,1,115208,2,23637,23354,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
연화,1996-02-27,1,115259,3,23637,23355,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
연화,1997-02-21,2,115169,1,24251,22620,1997-02-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
연화,1997-02-21,2,115181,2,24251,22621,1997-02-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
연화,1997-02-21,2,115188,3,24251,22622,1997-02-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
연화,1997-02-21,2,115199,4,24251,22623,1997-02-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
연화,1997-02-21,2,115273,5,24251,22624,1997-02-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
연화,1997-02-21,2,115341,6,24251,22625,1997-02-21, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
연화,1997-05-06,1,115102,1,26235,22895,1997-05-06, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
연화,1997-05-06,2,115177,2,26235,22896,1997-05-06, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
